PlantDate,0
01/23/1990 12:00:00 AM,4
01/23/1992 12:00:00 AM,1
01/23/1997 12:00:00 AM,2
01/23/1998 12:00:00 AM,1
01/23/1999 12:00:00 AM,3
01/23/2001 12:00:00 AM,1
01/23/2002 12:00:00 AM,2
01/23/2003 12:00:00 AM,12
01/23/2004 12:00:00 AM,1
01/23/2006 12:00:00 AM,1
01/23/2008 12:00:00 AM,30
01/23/2009 12:00:00 AM,1
01/23/2012 12:00:00 AM,12
01/23/2013 12:00:00 AM,1
01/24/1956 12:00:00 AM,2
01/24/1972 12:00:00 AM,8
01/24/1979 12:00:00 AM,2
01/24/1983 12:00:00 AM,1
01/24/1984 12:00:00 AM,3
01/24/1985 12:00:00 AM,4
01/24/1987 12:00:00 AM,1
01/24/1990 12:00:00 AM,9
01/24/1991 12:00:00 AM,1
01/24/2000 12:00:00 AM,3
01/24/2001 12:00:00 AM,1
01/24/2004 12:00:00 AM,6
01/24/2006 12:00:00 AM,8
01/24/2008 12:00:00 AM,28
01/24/2011 12:00:00 AM,1
01/24/2012 12:00:00 AM,9
01/25/1979 12:00:00 AM,2
01/25/1982 12:00:00 AM,1
01/25/1983 12:00:00 AM,1
01/25/1986 12:00:00 AM,22
01/25/1991 12:00:00 AM,3
01/25/1992 12:00:00 AM,1
01/25/1995 12:00:00 AM,50
01/25/1996 12:00:00 AM,1
01/25/1999 12:00:00 AM,62
01/25/2000 12:00:00 AM,3
01/25/2001 12:00:00 AM,3
01/25/2002 12:00:00 AM,2
01/25/2008 12:00:00 AM,18
01/25/2011 12:00:00 AM,17
01/25/2012 12:00:00 AM,5
01/25/2013 12:00:00 AM,5
01/26/1977 12:00:00 AM,4
01/26/1979 12:00:00 AM,1
01/26/1982 12:00:00 AM,1
01/26/1984 12:00:00 AM,1
01/26/1985 12:00:00 AM,16
01/26/1986 12:00:00 AM,2
01/26/1987 12:00:00 AM,35
01/26/1988 12:00:00 AM,1
01/26/1993 12:00:00 AM,1
01/26/1994 12:00:00 AM,33
01/26/1995 12:00:00 AM,26
01/26/1998 12:00:00 AM,23
01/26/1999 12:00:00 AM,4
01/26/2000 12:00:00 AM,5
01/26/2001 12:00:00 AM,2
01/26/2002 12:00:00 AM,1
01/26/2004 12:00:00 AM,15
01/26/2009 12:00:00 AM,5
01/26/2010 12:00:00 AM,1
01/26/2011 12:00:00 AM,2
01/27/1972 12:00:00 AM,6
01/27/1978 12:00:00 AM,1
01/27/1986 12:00:00 AM,1
01/27/1994 12:00:00 AM,2
01/27/1995 12:00:00 AM,5
01/27/1996 12:00:00 AM,3
01/27/1998 12:00:00 AM,4
01/27/1999 12:00:00 AM,18
01/27/2001 12:00:00 AM,1
01/27/2003 12:00:00 AM,4
01/27/2006 12:00:00 AM,7
01/27/2009 12:00:00 AM,5
01/27/2011 12:00:00 AM,1
01/28/1986 12:00:00 AM,1
01/28/1987 12:00:00 AM,6
01/28/1988 12:00:00 AM,1
01/28/1991 12:00:00 AM,4
01/28/1992 12:00:00 AM,1
01/28/1998 12:00:00 AM,48
01/28/2000 12:00:00 AM,6
01/28/2002 12:00:00 AM,1
01/28/2003 12:00:00 AM,6
01/28/2004 12:00:00 AM,11
01/28/2006 12:00:00 AM,1
01/28/2008 12:00:00 AM,21
01/28/2009 12:00:00 AM,2
01/28/2010 12:00:00 AM,7
01/28/2011 12:00:00 AM,1
01/28/2013 12:00:00 AM,29
01/29/1973 12:00:00 AM,1
01/29/1980 12:00:00 AM,3
01/29/1987 12:00:00 AM,12
01/29/1992 12:00:00 AM,1
01/29/1994 12:00:00 AM,1
01/29/1996 12:00:00 AM,1
01/29/1997 12:00:00 AM,1
01/29/1998 12:00:00 AM,7
01/29/1999 12:00:00 AM,2
01/29/2000 12:00:00 AM,7
01/29/2001 12:00:00 AM,8
01/29/2002 12:00:00 AM,4
01/29/2005 12:00:00 AM,3
01/29/2008 12:00:00 AM,12
01/29/2009 12:00:00 AM,7
01/29/2013 12:00:00 AM,3
01/30/1956 12:00:00 AM,1
01/30/1970 12:00:00 AM,2
01/30/1978 12:00:00 AM,2
01/30/1981 12:00:00 AM,1
01/30/1987 12:00:00 AM,3
01/30/1988 12:00:00 AM,1
01/30/1990 12:00:00 AM,1
01/30/1991 12:00:00 AM,4
01/30/1995 12:00:00 AM,60
01/30/2001 12:00:00 AM,8
01/30/2002 12:00:00 AM,16
01/30/2003 12:00:00 AM,4
01/30/2005 12:00:00 AM,11
01/30/2008 12:00:00 AM,6
01/30/2009 12:00:00 AM,14
01/30/2012 12:00:00 AM,5
01/30/2013 12:00:00 AM,3
01/31/1956 12:00:00 AM,1
01/31/1974 12:00:00 AM,1
01/31/1978 12:00:00 AM,4
01/31/1983 12:00:00 AM,2
01/31/1990 12:00:00 AM,1
01/31/1991 12:00:00 AM,6
01/31/1992 12:00:00 AM,3
01/31/1994 12:00:00 AM,48
01/31/1995 12:00:00 AM,104
01/31/2001 12:00:00 AM,44
01/31/2002 12:00:00 AM,29
01/31/2005 12:00:00 AM,1
01/31/2006 12:00:00 AM,4
01/31/2008 12:00:00 AM,5
01/31/2009 12:00:00 AM,1
01/31/2012 12:00:00 AM,1
01/31/2013 12:00:00 AM,9
02/01/1973 12:00:00 AM,2
02/01/1977 12:00:00 AM,1
02/01/1980 12:00:00 AM,1
02/01/1982 12:00:00 AM,2
02/01/1984 12:00:00 AM,1
02/01/1990 12:00:00 AM,3
02/01/1992 12:00:00 AM,7
02/01/1994 12:00:00 AM,3
02/01/1995 12:00:00 AM,8
02/01/1996 12:00:00 AM,1
02/01/1997 12:00:00 AM,1
02/01/2001 12:00:00 AM,43
02/01/2003 12:00:00 AM,3
02/01/2005 12:00:00 AM,2
02/01/2006 12:00:00 AM,2
02/01/2007 12:00:00 AM,1
02/01/2010 12:00:00 AM,25
02/01/2011 12:00:00 AM,2
02/01/2012 12:00:00 AM,2
02/01/2013 12:00:00 AM,3
02/02/1970 12:00:00 AM,2
02/02/1972 12:00:00 AM,9
02/02/1973 12:00:00 AM,1
02/02/1977 12:00:00 AM,4
02/02/1983 12:00:00 AM,22
02/02/1984 12:00:00 AM,2
02/02/1987 12:00:00 AM,8
02/02/1989 12:00:00 AM,5
02/02/1990 12:00:00 AM,26
02/02/1991 12:00:00 AM,12
02/02/1995 12:00:00 AM,5
02/02/1996 12:00:00 AM,2
02/02/1998 12:00:00 AM,24
02/02/1999 12:00:00 AM,2
02/02/2000 12:00:00 AM,5
02/02/2001 12:00:00 AM,13
02/02/2002 12:00:00 AM,4
02/02/2003 12:00:00 AM,30
02/02/2004 12:00:00 AM,11
02/02/2005 12:00:00 AM,4
02/02/2007 12:00:00 AM,3
02/02/2008 12:00:00 AM,1
02/02/2009 12:00:00 AM,1
02/02/2010 12:00:00 AM,28
02/02/2011 12:00:00 AM,2
02/02/2012 12:00:00 AM,2
02/02/2013 12:00:00 AM,1
02/03/1972 12:00:00 AM,14
02/03/1978 12:00:00 AM,1
02/03/1981 12:00:00 AM,6
02/03/1986 12:00:00 AM,1
02/03/1989 12:00:00 AM,18
02/03/1992 12:00:00 AM,3
02/03/1993 12:00:00 AM,2
02/03/1995 12:00:00 AM,2
02/03/1996 12:00:00 AM,3
02/03/1998 12:00:00 AM,16
02/03/1999 12:00:00 AM,44
02/03/2000 12:00:00 AM,11
02/03/2001 12:00:00 AM,2
02/03/2004 12:00:00 AM,1
02/03/2005 12:00:00 AM,8
02/03/2006 12:00:00 AM,17
02/03/2010 12:00:00 AM,1
02/04/1977 12:00:00 AM,3
02/04/1982 12:00:00 AM,1
02/04/1985 12:00:00 AM,8
02/04/1986 12:00:00 AM,3
02/04/1992 12:00:00 AM,12
02/04/1993 12:00:00 AM,1
02/04/1997 12:00:00 AM,1
02/04/1998 12:00:00 AM,6
02/04/1999 12:00:00 AM,3
02/04/2002 12:00:00 AM,5
02/04/2003 12:00:00 AM,2
02/04/2004 12:00:00 AM,8
02/04/2005 12:00:00 AM,16
02/04/2006 12:00:00 AM,7
02/04/2008 12:00:00 AM,1
02/04/2009 12:00:00 AM,2
02/04/2010 12:00:00 AM,1
02/04/2011 12:00:00 AM,6
02/04/2013 12:00:00 AM,6
02/05/1974 12:00:00 AM,1
02/05/1983 12:00:00 AM,10
02/05/1986 12:00:00 AM,2
02/05/1990 12:00:00 AM,15
02/05/1992 12:00:00 AM,1
02/05/1994 12:00:00 AM,2
02/05/1997 12:00:00 AM,1
02/05/1998 12:00:00 AM,2
02/05/1999 12:00:00 AM,8
02/05/2001 12:00:00 AM,105
02/05/2003 12:00:00 AM,64
02/05/2007 12:00:00 AM,1
02/05/2009 12:00:00 AM,24
02/05/2010 12:00:00 AM,2
02/05/2011 12:00:00 AM,1
02/05/2013 12:00:00 AM,1
02/06/1956 12:00:00 AM,4
02/06/1973 12:00:00 AM,6
02/06/1974 12:00:00 AM,1
02/06/1978 12:00:00 AM,1
02/06/1979 12:00:00 AM,2
02/06/1982 12:00:00 AM,14
02/06/1987 12:00:00 AM,15
02/06/1990 12:00:00 AM,10
02/06/1992 12:00:00 AM,3
02/06/1995 12:00:00 AM,44
02/06/1997 12:00:00 AM,2
02/06/2002 12:00:00 AM,5
02/06/2003 12:00:00 AM,2
02/06/2004 12:00:00 AM,6
02/06/2006 12:00:00 AM,8
02/06/2008 12:00:00 AM,25
02/06/2009 12:00:00 AM,40
02/06/2013 12:00:00 AM,5
02/07/1984 12:00:00 AM,2
02/07/1986 12:00:00 AM,2
02/07/1987 12:00:00 AM,2
02/07/1990 12:00:00 AM,18
02/07/1992 12:00:00 AM,1
02/07/1995 12:00:00 AM,7
02/07/1997 12:00:00 AM,9
02/07/1998 12:00:00 AM,1
02/07/2003 12:00:00 AM,50
02/07/2004 12:00:00 AM,4
02/07/2006 12:00:00 AM,1
02/07/2008 12:00:00 AM,26
02/07/2011 12:00:00 AM,3
02/07/2012 12:00:00 AM,14
02/07/2013 12:00:00 AM,6
02/08/1972 12:00:00 AM,2
02/08/1977 12:00:00 AM,18
02/08/1979 12:00:00 AM,1
02/08/1984 12:00:00 AM,1
02/08/1986 12:00:00 AM,16
02/08/1988 12:00:00 AM,8
02/08/1989 12:00:00 AM,6
02/08/1991 12:00:00 AM,2
02/08/1993 12:00:00 AM,4
02/08/1995 12:00:00 AM,9
02/08/1999 12:00:00 AM,3
02/08/2001 12:00:00 AM,3
02/08/2003 12:00:00 AM,5
02/08/2006 12:00:00 AM,13
02/08/2007 12:00:00 AM,2
02/08/2008 12:00:00 AM,66
02/08/2010 12:00:00 AM,1
02/08/2011 12:00:00 AM,11
02/08/2012 12:00:00 AM,1
02/08/2013 12:00:00 AM,3
02/09/1970 12:00:00 AM,5
02/09/1972 12:00:00 AM,10
02/09/1979 12:00:00 AM,1
02/09/1981 12:00:00 AM,1
02/09/1982 12:00:00 AM,2
02/09/1983 12:00:00 AM,2
02/09/1984 12:00:00 AM,3
02/09/1985 12:00:00 AM,1
02/09/1987 12:00:00 AM,12
02/09/1990 12:00:00 AM,3
02/09/1993 12:00:00 AM,19
02/09/1994 12:00:00 AM,8
02/09/1995 12:00:00 AM,10
02/09/1996 12:00:00 AM,6
02/09/1998 12:00:00 AM,5
02/09/1999 12:00:00 AM,1
02/09/2000 12:00:00 AM,10
02/09/2002 12:00:00 AM,3
02/09/2010 12:00:00 AM,1
02/09/2011 12:00:00 AM,1
02/09/2012 12:00:00 AM,6
02/10/1978 12:00:00 AM,3
02/10/1982 12:00:00 AM,5
02/10/1983 12:00:00 AM,4
02/10/1986 12:00:00 AM,3
02/10/1987 12:00:00 AM,25
02/10/1989 12:00:00 AM,3
02/10/1992 12:00:00 AM,11
02/10/1996 12:00:00 AM,4
02/10/1998 12:00:00 AM,64
02/10/1999 12:00:00 AM,3
02/10/2005 12:00:00 AM,9
02/10/2006 12:00:00 AM,4
02/10/2007 12:00:00 AM,11
02/10/2009 12:00:00 AM,1
02/10/2010 12:00:00 AM,5
02/10/2011 12:00:00 AM,3
02/10/2012 12:00:00 AM,7
02/11/1987 12:00:00 AM,9
02/11/1988 12:00:00 AM,3
02/11/1991 12:00:00 AM,2
02/11/1992 12:00:00 AM,4
02/11/1993 12:00:00 AM,2
02/11/1998 12:00:00 AM,2
02/11/2000 12:00:00 AM,7
02/11/2006 12:00:00 AM,71
02/11/2008 12:00:00 AM,55
02/11/2009 12:00:00 AM,1
02/11/2010 12:00:00 AM,1
02/11/2012 12:00:00 AM,2
02/12/1974 12:00:00 AM,3
02/12/1983 12:00:00 AM,59
02/12/1990 12:00:00 AM,12
02/12/1991 12:00:00 AM,2
02/12/1992 12:00:00 AM,25
02/12/1993 12:00:00 AM,3
02/12/1994 12:00:00 AM,1
02/12/1997 12:00:00 AM,19
02/12/1998 12:00:00 AM,6
02/12/1999 12:00:00 AM,1
02/12/2000 12:00:00 AM,4
02/12/2001 12:00:00 AM,1
02/12/2002 12:00:00 AM,8
02/12/2003 12:00:00 AM,8
02/12/2004 12:00:00 AM,8
02/12/2005 12:00:00 AM,3
02/12/2008 12:00:00 AM,41
02/12/2009 12:00:00 AM,2
02/12/2010 12:00:00 AM,2
02/13/1980 12:00:00 AM,1
02/13/1981 12:00:00 AM,1
02/13/1984 12:00:00 AM,1
02/13/1986 12:00:00 AM,1
02/13/1990 12:00:00 AM,5
02/13/1997 12:00:00 AM,1
02/13/1998 12:00:00 AM,4
02/13/2001 12:00:00 AM,1
02/13/2002 12:00:00 AM,15
02/13/2003 12:00:00 AM,3
02/13/2004 12:00:00 AM,2
02/13/2008 12:00:00 AM,2
02/13/2009 12:00:00 AM,3
02/13/2012 12:00:00 AM,1
02/13/2013 12:00:00 AM,1
02/14/1977 12:00:00 AM,1
02/14/1984 12:00:00 AM,10
02/14/1987 12:00:00 AM,2
02/14/1990 12:00:00 AM,1
02/14/1991 12:00:00 AM,3
02/14/1995 12:00:00 AM,9
02/14/1996 12:00:00 AM,2
02/14/1997 12:00:00 AM,10
02/14/2001 12:00:00 AM,2
02/14/2002 12:00:00 AM,18
02/14/2004 12:00:00 AM,6
02/14/2005 12:00:00 AM,2
02/14/2007 12:00:00 AM,9
02/14/2008 12:00:00 AM,41
02/14/2011 12:00:00 AM,3
02/14/2012 12:00:00 AM,5
02/15/1956 12:00:00 AM,4
02/15/1972 12:00:00 AM,1
02/15/1973 12:00:00 AM,12
02/15/1984 12:00:00 AM,2
02/15/1990 12:00:00 AM,5
02/15/1992 12:00:00 AM,1
02/15/1995 12:00:00 AM,2
02/15/1996 12:00:00 AM,3
02/15/2000 12:00:00 AM,1
02/15/2001 12:00:00 AM,13
02/15/2004 12:00:00 AM,1
02/15/2005 12:00:00 AM,23
02/15/2007 12:00:00 AM,3
02/15/2008 12:00:00 AM,36
02/15/2011 12:00:00 AM,3
02/15/2012 12:00:00 AM,3
